prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
별빛 노래,별빛 노래,"바람처럼 불어도
무겁지 않은 내 맘을 비워내
그대로 잠들면
자꾸만 깨어나는 꿈이 있네.
아직은 어둠의 눈물이
사라지는 날까봐서
하늘로 가는 길목에 서 있어
누구에게나
바람 같은 그리움이 있다면
꿈이라는 것은
밤새도록 기다린다
별빛이 되어 부르는
하얀 날개를 지닌
산등성이를 올려다보며
작은 한숨과 함께
순수의 마음으로
고요함의 마음을
어머니에게로 걸어가는
당신의 마음속에 두고두고
그리",0.8706509470939636,0.866597056388855,0.12934905290603638,하나의 꿈의 중심으로 보낸 아름다움 그 빛남은,어머니는 시냇물 아궁이에 초록색의 신비함을 넣어 그리움의 불꽃을 태우시고 아린 가슴이 다 데워지면 밤새도록 꽃잎들의 기침 소리가 잦아지도록 향기로 숲이 아련함으로 살며시 안아주시고 하얀 입김으로 손을 꼭 잡아주신 그…
아름다운 물결,아름다운 물결,"바람결에 날린다
바람은 저 멀리 떨어져서 날아간다
그저 지나갔지만
어느덧 해는 뜨고 바람은 뜨고/
작은 나뭇잎은 흔들리더니
소낙비는 소리 없이 산다. 
이제는 바람이 부는 곳으로 떠나니깐
떠오르는 것은 다 지나간 지 오래다만...
오랜 세월이 흘러도 별빛처럼 빛나며
아름답지 않은 내 모습엔
가슴 아프게 반짝이는 꽃들이 많다고 한다.
우리에게 꽃은 늘 새로운 추억으로 남아 있다.
꽃피는 시간이면
하늘에서 바라보는 것 같기도 하다.",0.8689222931861877,0.8479688763618469,0.13107770681381226,아카시아 꽃 피던 날,기억은 혼자 옛 들길을 걸을 때 시냇물처럼 맑은 햇살 위로 너의 웃음이 종일 어른거린다. 삶은 때로 꽃향기처럼 스며들어 이름조차 부르지 못한 그리움이 된다. 아카시아 꽃 피던 계절의 하늘은 어디쯤 묻혀 지금도 울고 …
작은 호수,작은 호수,"그 강물이 반짝반짝 빛나는 햇살로 피어나네.
고운 빛깔의 별빛에 마음을 담아가는
작은 연못이 하나둘 모습을 드러내는데요
아직 고운 꽃들이 핀 아름다운 호수가 되어가고 있는 것 같아요.
꽃들의 향연만이 아닌, 그리고 함께한 나날들
그곳에는 푸른 물결로 넘쳐흐르고 있어요!
오늘도 저 멀리서 바라본 봄은
푸른 하늘이 내리쬐는 물결을 따라
향기가 넘치도록 아름다운 호수를 만들고 있어요.
수많은 추억과 이야기가 녹아있는 곳에
나뭇잎의 꿈이 깃들어",0.8684889078140259,0.8475925326347351,0.13151109218597412,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
이미 사랑,이미 사랑,"내 마음에 사랑을 담고 있는
마음이 되어서
그런 날엔 그 마음도
잊어버리려고 노력하는
이쁜 꽃들의 모습
무심히 한 가지씩만 틔워도 될까
아름다운 계절마다
나뭇잎들 속에 스며든 향기
바람결에 흩날리는 꽃잎을 보면
사랑은 그리움으로 채워져 있다
내 마음의 평화가 바로 사랑이여
나를 사랑해
내가 좋아하는 꽃을 심어
꽃들에게 전하는 작은 선물들이
살며시 향기롭게 피어오르고 있어요
오늘의 행복과 즐거움이
그리운 이에게",0.865055501461029,0.8584768176078796,0.13494449853897095,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
시린 들,시린 들,"눈부시게 하얀 눈꽃이 피어오르고 있었다
눈 내리는 날에는
시려도 웃을 수 없는 고운 겨울의 문득
이따금씩 눈에 비친 별들의 아름다움은
겨울빛으로 물들어가고 있었다.
언제나 맑고 투명한 얼굴로
맑고 푸른 하늘, 내 가슴에 흐르는 깊은 향기
사랑하는 사람들 앞에 서면
그렇게 아름답고 찬란한 빛 속에서
봄의 꿈은 이루어질 거라 믿었는데
아무도 눈을 거두지 못한 채
눈물만 가득 고여있었다.
그러나 봄바람에 밀려왔지만
아직도 그 빛을 따라가는 사람은 없었다.
누구도",0.8635557293891907,0.8441023826599121,0.13644427061080933,눈꽃 핀 앞에서,그 가슴엔 차가운 냉기만 감돌고 오색찬란한 가을 몰아내고 매정하게 찾아오는 숱한 그리움 단풍이 남기고 간 잔재인가 아롱아롱 떠오른다 오늘도 눈이 펑펑 내려 그리움에 사무친 누군가의 숨결이 하이얀 빛을 어리어 놓으면서…
모두 사랑,모두 사랑,"이 가을의 모든 기억이 깃든 가을은
너를 더 잘 알게 할 수 있는 그리움의 의미
누구나 알고 있으리라 생각하는 꿈속에는
그런 마음도
아름다움이란 생각조차 없어지지 않는
별빛처럼 빛나는
순수한 사랑이 담긴 편지들이 보낸
노래의 마음으로 떠나가는
하얀 햇살 아래
가을을 아름답게 비춰주고 있습니다.
그래서 아름다운 날에요
서로에게 마음을 열어도
사랑이라는 느낌이 사라지지 않도록
어느 날이나
당신의 마음에 숨어있는
소중한 추억과 생각을
생각의 정거장",0.8631796836853027,0.8541366457939148,0.13682031631469727,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
별빛 하늘,별빛 하늘,"바람 따라 움직이면 바람이 되어 가는 것 같지만
아름다움이 그리움으로 채워지는 것을 보고서
그렇게 다시 만들어가는 것이
고요함의 마음이라고
안개처럼 말없이 걸어올 때
꿈을 잃고 허우적거리는 시간이 되면
하얀 햇살이 비치는 밤하늘이 생각납니다.
별은 달빛이 되고, 달이 되듯이
그때마다 꿈의 느낌으로
다시 새로운 마음으로 날아갈 수 있기를 기대합니다.
가을, 겨울, 가을
하나도 잊지 않고 기억해두면
그 순간만큼 행복해질 것입니다.(제7절)
그리고 별이 되는",0.8573988676071167,0.8526293039321899,0.1426011323928833,천년을 날아오는 고요함,초록색의 꿈으로 돌아서 오고 있는 오랜 그리움이 하얀 느낌이 들도록 눈물이라는 작은 편지지 안에 별들이 빛나게 흘러오는 강물의 시간을 정하고 그리 만날 수 있는 고운 해와 별빛으로 은근함을 기워 바람이 되어 출렁임을…
아름다운 별,아름다운 별,"봄의 향기로 물든 꽃들
무심코 지나쳤던 들꽃들과
여름을 위한 기다림
그렇게 한 발씩 다가갔다
아름다운 꽃을 피우는 그 순간을 바라보노라
이내 푸른 하늘을 그리니
눈부시도록 고운 마음들이 피어났다 한다.
가을을 맞이하고 있는 우리들의 모습들은
우리들 모두는 참으로 아름답다. 가고 싶은 곳마다
나뭇잎 하나 서려있지 않고
하나 둘 떠나가고 싶지 않은가.
봄은 온 세상이 다 타버렸으면 좋겠다.
그래서 가을에도 좋은 계절",0.8557627201080322,0.8459948301315308,0.14423727989196777,아름다운 날들에 꽃들의 생각 속으로,언제나 노래의 길을 잃어버리지 않도록 마음에 더함을 외로운 날에 그려진 고고함과 고결함으로 하나의 향기도 흐트러짐도 가지런히 모을 수 있다면 이제 꽃이라는 명제 속에 다시 그려보는 정물화를 닮은 시간은 그리고 두드림…
다시 이슬,다시 이슬,"꽃다운 청춘을 보내고 있었다
이슬은 그 자리에 앉았다 하면
다시 한번 서러워할 줄 아는 존재임을 알기에
나뭇잎에 묻히며
새싹처럼 피어오르는 동백꽃 향기
그곳에서 만나면
그리움의 숨결을 느끼고 싶었다
눈물을 흘리고 눈물을 삼키는 눈물이다
언제나 가슴으로 간직한
아름다운 향기를 품어 주는 듯싶었다 하니,
오늘도 이 계절에는
오래 머문다
지친 영혼을 위로하는 따뜻한 마음이었다 -
가끔씩 새봄의 고요함이 찾아옵",0.8543564081192017,0.8494371175765991,0.14564359188079834,메밀꽃,향기로운 바람이 지나가면 지난날의 그리움 새록새록 피어나네. 아주 긴 시간이 흘렀어도 여전히 선명한 그리움 그리운 사람 미소 닮은 고운 꽃잎 하나하나가 반짝이고 밤하늘 별빛처럼 빛나며 고요한 마음에 은은히 파고드네.…
푸른 별,푸른 별,"꽃들은 새들의 날개에 피어나며
그때는 다 가셨지만
새들을 위한 이 가을의 시작이여
아름다운 날들
푸른 하늘은 또 다른 모습으로
우리 곁에 와 있구나.
저 멀리서
어느덧 파란 하늘이 보이는 곳으로
너무 아름답다라는 말들이 떠오르는데
저절로 흐뭇해지니
한 폭의 그림이 그려지네.
내 마음에는 더 많은 것을 바라는 마음이
그리움으로 가득하네.
가을, 내 마음 속엔 아름다운 꽃이 피어
맑고 향기로운 마음을 가질 수 있을 테니
함께 봄",0.8513308763504028,0.8437361717224121,0.14866912364959717,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
다시 여기,다시 여기,"어디론가 사라지다
얼마나 더 깊이 들어가야
한순간도 잊지 못한
잊히지 않은 기억들.
오늘은 처음 만난 순간이다.
언제나 그리운 추억이여서
기억 속에 잠겨 있는 것 같아요!!
그렇게 오랜 시간이 흘러도
다시 만나게 된 내 모습처럼,
눈시울을 적신 내 모습이 되어버린 그대
지금 이 순간에도 당신을 기다릴 뿐입니다./당신이여, 나를 떠나세요
당신의 곁에는 언제나 너를 그리워하는 두 손 꼭 잡고
사랑으로 가득한 사랑일 거예요. #",0.8507701754570007,0.8257982134819031,0.14922982454299927,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
가을 노래,가을 노래,"눈 내리는 하늘처럼 고운 마음 가득히 가꿔진 이 계절의 추억들
세월이 흐른 후론 어느새 봄빛에 잠기게 되었네요
가을은 언제나 아름다운 자태를 뽐내고 있어요.
그러나 오늘도 저는 그대에게 준 따뜻한 사랑 앞에서
그대를 바라보았습니다.
한동안 고마워하며 보내준 편지였지요.
무엇보다 한 가지 아쉬움만이 남아 있기에
이제라도 그대의 마음을 기억해 주는 길이라 믿었습니다
잊고 싶지 않은 것은
사랑이었죠.
아직도 많은 것을 잃어버리고 있습니다.
어느새 나 또한",0.8505502939224243,0.8377118110656738,0.14944970607757568,산수유 꽃,햇볕에 빛나는 노란 꽃잎 사랑의 흔적 따라 나는 길을 걷네. 봄바람에 실려 오는 따스한 향기 지난날의 추억 마음에 남아 흐르는 냇물 물끄러미 바라보며 흘러간 사랑을 생각해보네. 고요한 아침 해맑은 새들의 노래 산수유…
달빛 바다,달빛 바다,"이 가을을 보내고
마음이 흐릿해진다!
아름다움이 꽃봉오리처럼 피어나는 것 같아
그렇다면 그대에게 더 좋은 세상이여.
한 번뿐인 연말이지만
오늘은 그 어느 때보다도 행복할 날이네
달빛은 내일도 아름답지만
자식같이 사랑하고 의지하는 가족들은 더욱 빛나보일 듯해
너무 쓸쓸했던 기억도
이제 그리움만큼
오랜 시간이 흘러서
어디선가 들리는 노래들을 불러주니
언젠가는 다시 찾아뵐 수 있을 것만 같",0.8501463532447815,0.8354189991950989,0.1498536467552185,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
우린 계속,우린 계속,"봄비에 젖어도
가을비 오는 소리 들려도
그립지만 그립다
고독이 물씬 풍기는 벚꽃나무 꽃 한 송이는
한 송이 꽃을 피우며
사랑을 노래하니
어느새 봄이구나
자신을 사랑했기에
세상에 남은 모든 것은
내 마음뿐이라
마음을 채워주리라
지혜로움으로 가득찬 봄날을 꿈꾸며
나홀로 꽃만들기 내 몸에 맞는 맞춤형 다이어트법을 찾으시는 분들이 많아졌습니다.
바로 ‘웰빙’입니다.
그러나 이게 또 다른",0.8455140590667725,0.8419175148010254,0.15448594093322754,아름다운 동행,가슴 나누며 살아가는 인생 봄바람이 빙그레 웃으니 화려하게 피어난 봄꽃은 모두 떠나고 환희 속에 피어난 계절의 여왕 여왕답게 빨갛게 물들인다 향기로운 봄 향기 품으며 삶의 응원 받던 달콤한 인생길에서 그대와 같이 등…
아름다운 바람,아름다운 바람,"봄바람이 불어도 봄은 오지 않는다
비오는 날에는
산등성이에 서서 바라보이는
푸른 꿈들이
자연을 바라보는 눈빛으로
그렇게 서있는 것 같아서
살며시
달콤하게 피어나는 꽃망울을 보며
언젠가 본다는
아름다움의 아침 하늘을 떠올립니다
오늘도 이 모든 것을
봄날처럼 아름답게
내게 보내주시는
사랑하는 당신께 감사합니다,
당신은 사랑하는 당신의 곁에 있습니다 
마음을 다잡고
세상에 대해 생각하고
더 나아가",0.845281720161438,0.8372986912727356,0.154718279838562,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
위로 너도,위로 너도,"그대는
눈물젖은 자욱한 눈물이 흐르고
그대가 내 앞에 서서
아름다운 마음
그리고 내가 널 지켜주게 되어
이토록 아름다운 마음이 될 수 있게 되었어요
그래서 나는
다시 이 자리에 섰어
내게는 더욱 아름답고 행복할 권리가 있어요
너무도 아름다워서.
누구나 다 가지고 있는
하늘에 대한 그리움도
사랑하는 그대에게
그리움을 담아주고 싶어요 
고독을 이겨낸 고결한 사랑이야기
또 한번의 위로를 안겨준다 하여도
우리 모두는
사랑받는 존재야",0.8447006940841675,0.8256121873855591,0.15529930591583252,아름다운 사람,"그대는 아름다운 사람 별을 사랑하고 하늘을 사랑하고 먼 곳 슬픔까지 사랑하는 그대는 아름다운 사람 아름다운 사람에게선 꽃 같은 향기가 난다 늘 곁에 있고 싶고 멀리 있으면 그리워진다 언제나 눈으로, 눈으로 사랑을 말…"
아름다운 호수,아름다운 호수,"초록빛 물결을 타고 흐른다.
푸른 물결 속에 숨죽이며 흐르는 강물 사이사이로
한 여름 밤의 꿈이 펼쳐진다.
마음의 향기를 내뿜는다.
천년의 역사를 가진 푸른 물이 있는 호수의 풍광은 그윽하다.
그 아름다움은 삶의 끝자락에서 새벽을 알리는 불빛을 남긴다.
바람의 고요를 뚫고 흐르며 흘러가는 물의 한량없는 정성은
바다가 준 생명수를 따라 흐른다.
세월이 흐르고 햇살이 비치는 물안개 속
하얀 구름들이 넘실거리는 하얀 백사장이 수놓은
바다에 비친 눈부신 호숫가의 모습은
아름다",0.8443953394889832,0.8323124051094055,0.15560466051101685,고요함의 달빛 존재 천년의 성을 지나 바람처럼 달려오고 있는,당신의 봄을 닮은 꽃잎들이 생각이라면 이내 꽃이 피는 갯벌과 언덕에 아카시아 편지가 보내온 하얀 마음을 읽어볼 수 있는 산들바람 당신의 강물위에 마음을 다시 써내려 갑니다. 물결처럼 흘러 그리움의 하늘 호수가 보이면…
바다 노래,바다 노래,"파도처럼 날아가는 물장구를 두드려보는 그 여름
살며시 바다를 떠올린다.
그리고 바닷가에 사는 사람들 가슴속에는
가슴이 두근거리는 바람소리가 들려온다.
고요하고 슬픈 노래를 불러대는
해녀들의 목소리는 마치 뭍으로 내려오던 시절을 생각나게 한다.
깊은 숲 속의 푸른 들판과 저 멀리 하늘도.
바다는 흘러가고, 다시 고여진 밤하늘은
새벽에 소낙비 내리는 듯하다.).
밤사이 파도는 잠시 후 더 깊어질 것이다.
저마다의 마음은 어딘지 모르게 외로워진다.
그리움 속에 잠겨드는",0.8426812887191772,0.808871865272522,0.15731871128082275,해변의 서사,늦여름 열기에 끓어오르는 순간 수평선을 바라보면 희미한 그녀의 목소리가 바닷바람에 실려 와 가슴에 닿는다. 끝없이 펼쳐진 바다와 하얀 백사장 듬성듬성 붉게 피어난 해당화 꽃잎이 연인의 발자국 따라 흩어지며 멀리서 들…
흘러 자꾸,흘러 자꾸,"흘러 자꾸 흐르는 건가 싶어서
내리려던 바람결에
나는 멈추어 선다.
눈부신 햇살 속에서
어느새 내 가슴은
고요함으로 감춰진다
내가 꿈꾸는 것은
내 가슴에 스며든 쉼이 아닐까
흐릿한 시간 속에 갇혀있다는 것
그리움으로 눈물이 차오르고
그녀의 사랑도 잠시뿐인 듯. 이윽고 나는 눈을 뜨며
숨을 쉬고, 숨을 멈추고 한줄기 빛난다.
세상은 나를 떠나보내지 않는다.
무엇으로도 나 자신을
아른거리지 않을 것만 같은",0.842443585395813,0.8310035467147827,0.157556414604187,도라지 꽃,휘어진 길모퉁이마다 그리움이 서려 희미한 달빛 아래 홀로 선 그대 모습 사랑의 흔적을 따라 나는 조용히 눈을 감네. 바람에 실려 오는 보랏빛 향기 그대와의 추억이 가슴에 머물러 눈물에 젖은 밤하늘을 바라보며 사랑은 …
